,sigmoid,discarded,continuous
3584,,,CLK4_1
3585,,,ZNF354B_1
3586,,,ZNF354C_1
3587,,,ZNF354C_2
3588,,,ZNF354C_3
3589,,,RUFY1_3
3590,,,MAML1_1
3591,,,C5orf45_1
3592,,,GFPT2_1
3593,,,SCGB3A1_1
3594,,,TRIM41_3
3595,,,TRIM41_2
3596,,,TRIM52_1
3597,,,FOXF2_1
3598,,,GMDS_1
3599,,,WRNIP1_2
3600,,,NQO2_2
3601,,,TUBB2B_1
3602,,,PXDC1_1
3603,,,ECI2_1
3604,,,LYRM4_1
3605,,,LYRM4_2
3606,,,LYRM4_3
3607,,,FARS2_1
3608,,,F13A1_1
3609,,,RREB1_3
3610,,,RREB1_1
3611,,,RREB1_2
3612,,,RIOK1_2
3613,,,RIOK1_1
3614,,,BMP6_1
3615,,,BLOC1S5_1
3616,,,TFAP2A_1
3617,,,PAK1IP1_2
3618,,,PAK1IP1_1
3619,,,TMEM14C_1
3620,,,SYCP2L_1
3621,,,HIVEP1_2
3622,,,GFOD1_2
3623,,,MCUR1_1
3624,,,RNF182_1
3625,,,RNF182_2
3626,,,CD83_1
3627,,,JARID2_2
3628,,,DTNBP1_1
3629,,,MYLIP_1
3630,,,RBM24_1
3631,,,CAP2_2
3632,,,CAP2_1
3633,,,FAM8A1_1
3634,,,NUP153_2
3635,,,ID4_1
3636,,,DCDC2_3
3637,,,DCDC2_1
3638,,,ALDH5A1_2
3639,,,ALDH5A1_1
3640,,,TDP2_1
3641,,,C6orf62_1
3642,,,RIPOR2_1
3643,,,SCGN_1
3644,,,HFE_1
3645,,,HIST1H2BD_1
3646,,,HIST1H3E_2
3647,,,HIST1H4H_1
3648,,,ZNF322_1
3649,,,HIST1H2BJ_1
3650,,,H1F5_1
3651,,,ZKSCAN8_2
3652,,,ZKSCAN8_1
3653,,,ZSCAN9_1
3654,,,ZKSCAN4_1
3655,,,GABBR1_1
3656,,,GABBR1_4
3657,,,GABBR1_3
3658,,,GABBR1_2
3659,,,ZNRD1_1
3660,,,RNF39_1
3661,,,TRIM26_1
3662,,,TRIM39_1
3663,,,TRIM39_3
3664,,,RPP21_1
3665,,,GNL1_2
3666,,,PRR3_3
3667,,,PRR3_2
3668,,,PRR3_1
3669,,,ABCF1_1
3670,,,ATAT1_1
3671,,,PPP1R18_1
3672,,,NRM_1
3673,,,FLOT1_2
3674,,,IER3_1
3675,,,CCHCR1_2
3676,,,TCF19_1
3677,,,MICA_1
3678,,,MICB_1
3679,,,BAT1_1
3680,,,DDX39B_1
3681,,,BAG6_3
3682,,,BAG6_2
3683,,,CSNK2B_1
3684,,,ABHD16A_1
3685,,,CLIC1_2
3686,,,CLIC1_1
3687,,,VARS_1
3688,,,ZBTB12_1
3689,,,CFB_1
3690,,,SKIV2L_1
3691,,,DXO_1
3692,,,DXO_3
3693,,,STK19_1
3694,,,FKBPL_1
3695,,,PRRT1_3
3696,,,PPT2_1
3697,,,PPT2_3
3698,,,AGPAT1_1
3699,,,PBX2_1
3700,,,TAP2_2
3701,,,COL11A2_1
3702,,,RXRB_1
3703,,,RING1_1
3704,,,RING1_2
3705,,,VPS52_1
3706,,,RGL2_3
3707,,,RGL2_1
3708,,,TAPBP_3
3709,,,DAXX_4
3710,,,PHF1_1
3711,,,ZBTB9_1
3712,,,BAK1_1
3713,,,ITPR3_1
3714,,,HMGA1_1
3715,,,C6orf1_1
3716,,,NUDT3_3
3717,,,PACSIN1_1
3718,,,UHRF1BP1_1
3719,,,ANKS1A_1
3720,,,ZNF76_2
3721,,,ZNF76_1
3722,,,RPL10A_1
3723,,,TEAD3_1
3724,,,LHFPL5_1
3725,,,KCTD20_4
3726,,,PPIL1_1
3727,,,PPIL1_2
3728,,,GLP1R_1
3729,,,SAYSD1_1
3730,,,MOCS1_1
3731,,,LRFN2_2
3732,,,OARD1_1
3733,,,OARD1_3
3734,,,NFYA_1
3735,,,TFEB_6
3736,,,USP49_2
3737,,,CCND3_1
3738,,,CCND3_2
3739,,,GUCA1B_1
3740,,,MRPS10_1
3741,,,RPL7L1_1
3742,,,MEA1_1
3743,,,KLHDC3_1
3744,,,KLHDC3_2
3745,,,PTK7_1
3746,,,SRF_1
3747,,,TTBK1_1
3748,,,TTBK1_2
3749,,,CRIP3_1
3750,,,TJAP1_1
3751,,,XPO5_1
3752,,,POLH_1
3753,,,SLC29A1_5
3754,,,SLC29A1_2
3755,,,SLC29A1_1
3756,,,SUPT3H_1
3757,,,CLIC5_3
3758,,,CLIC5_2
3759,,,ENPP5_1
3760,,,RCAN2_2
3761,,,RCAN2_3
3762,,,CYP39A1_1
3763,,,CYP39A1_2
3764,,,SLC25A27_1
3765,,,PLA2G7_2
3766,,,TNFRSF21_1
3767,,,TFAP2B_1
3768,,,MCM3_1
3769,,,EFHC1_1
3770,,,TMEM14A_1
3771,,,ELOVL5_1
3772,,,COL21A1_2
3773,,,BEND6_1
3774,,,KIAA1586_1
3775,,,ZNF451_2
3776,,,ZNF451_3
3777,,,ZNF451_1
3778,,,BAG2_1
3779,,,BAG2_2
3780,,,ADGRB3_1
3781,,,ADGRB3_2
3782,,,ADGRB3_3
3783,,,COL19A1_2
3784,,,COL19A1_1
3785,,,FAM135A_1
3786,,,FAM135A_2
3787,,,SDHAF4_1
3788,,,SMAP1_2
3789,,,SMAP1_1
3790,,,KHDC1_4
3791,,,KHDC1_2
3792,,,CD109_1
3793,,,COL12A1_1
3794,,,TMEM30A_1
3795,,,IRAK1BP1_1
3796,,,PHIP_1
3797,,,SH3BGRL2_3
3798,,,SH3BGRL2_2
3799,,,ELOVL4_1
3800,,,TTK_1
3801,,,FAM46A_1
3802,,,IBTK_1
3803,,,RWDD2A_1
3804,,,CYB5R4_1
3805,,,CEP162_1
3806,,,SNX14_1
3807,,,ZNF292_1
3808,,,SMIM8_1
3809,,,C6orf163_1
3810,,,AKIRIN2_2
3811,,,AKIRIN2_1
3812,,,CNR1_2
3813,,,CNR1_1
3814,,,RNGTT_2
3815,,,PNRC1_1
3816,,,PM20D2_2
3817,,,UBE2J1_1
3818,,,UBE2J1_2
3819,,,RRAGD_2
3820,,,LYRM2_2
3821,,,LYRM2_1
3822,,,MDN1_1
3823,,,BACH2_1
3824,,,GPR63_1
3825,,,NDUFAF4_1
3826,,,MMS22L_1
3827,,,COQ3_1
3828,,,USP45_1
3829,,,POPDC3_1
3830,,,ATG5_2
3831,,,C6orf203_1
3832,,,PDSS2_1
3833,,,LACE1_1
3834,,,FOXO3_2
3835,,,ARMC2_1
3836,,,AK9_1
3837,,,FIG4_1
3838,,,WASF1_1
3839,,,WASF1_2
3840,,,CDC40_1
3841,,,AMD1_2
3842,,,REV3L_2
3843,,,REV3L_1
3844,,,TRAF3IP2_1
3845,,,TUBE1_1
3846,,,FRK_2
3847,,,ZUFSP_1
3848,,,RFX6_1
3849,,,VGLL2_1
3850,,,DCBLD1_1
3851,,,NUS1_1
3852,,,NUS1_2
3853,,,FAM184A_1
3854,,,NKAIN2_1
3855,,,RNF217_1
3856,,,HEY2_1
3857,,,NCOA7_2
3858,,,NCOA7_3
3859,,,TRMT11_1
3860,,,CENPW_1
3861,,,RSPO3_1
3862,,,ECHDC1_2
3863,,,ECHDC1_3
3864,,,ARHGAP18_1
3865,,,ARHGAP18_5
3866,,,ARHGAP18_2
3867,,,SAMD3_1
3868,,,TMEM200A_2
3869,,,TMEM200A_5
3870,,,TMEM200A_1
3871,,,EPB41L2_1
3872,,,MED23_1
3873,,,ENPP3_1
3874,,,CTGF_1
3875,,,MOXD1_1
3876,,,SLC18B1_2
3877,,,MTFR2_1
3878,,,SLC35D3_1
3879,,,TNFAIP3_5
3880,,,PERP_1
3881,,,HEBP2_1
3882,,,CITED2_1
3883,,,VTA1_1
3884,,,HIVEP2_1
3885,,,ADAT2_1
3886,,,PEX3_1
3887,,,PEX3_2
3888,,,FUCA2_1
3889,,,PHACTR2_1
3890,,,LTV1_1
3891,,,PLAGL1_2
3892,,,EPM2A_4
3893,,,EPM2A_1
3894,,,FBXO30_1
3895,,,SHPRH_1
3896,,,RAB32_2
3897,,,RAB32_1
3898,,,STXBP5_1
3899,,,TAB2_2
3900,,,PPIL4_1
3901,,,GINM1_1
3902,,,RAET1G_1
3903,,,ULBP2_1
3904,,,RMND1_1
3905,,,SYNE1_7
3906,,,SYNE1_1
3907,,,MTRF1L_1
3908,,,RGS17_1
3909,,,RGS17_2
3910,,,TFB1M_1
3911,,,ARID1B_1
3912,,,ARID1B_2
3913,,,TMEM242_1
3914,,,SYNJ2_1
3915,,,TMEM181_1
3916,,,SYTL3_2
3917,,,SOD2_3
3918,,,WTAP_2
3919,,,SOD2_2
3920,,,WTAP_1
3921,,,IGF2R_1
3922,,,PARK2_1
3923,,,PACRG_2
3924,,,QKI_1
3925,,,QKI_2
3926,,,PDE10A_2
3927,,,RNASET2_2
3928,,,FGFR1OP_1
3929,,,DACT2_1
3930,,,SMOC2_1
3931,,,WDR27_3
3932,,,WDR27_4
3933,,,ERMARD_2
3934,,,TCTE3_1
3935,,,DLL1_1
3936,,,FAM120B_1
3937,,,PDCD2_1
3938,,,FAM20C_1
3939,,,PDGFA_1
3940,,,PDGFA_2
3941,,,SUN1_1
3942,,,ZFAND2A_1
3943,,,ZFAND2A_2
3944,,,UNCX_1
3945,,,MAFK_1
3946,,,PSMG3_1
3947,,,MAD1L1_1
3948,,,NUDT1_1
3949,,,SNX8_1
3950,,,LFNG_1
3951,,,GNA12_1
3952,,,CARD11_1
3953,,,ACTB_1
3954,,,FSCN1_1
3955,,,RNF216_1
3956,,,CCZ1_1
3957,,,PMS2_1
3958,,,AIMP2_1
3959,,,USP42_1
3960,,,ZDHHC4_1
3961,,,COL28A1_2
3962,,,GLCCI1_2
3963,,,GLCCI1_3
3964,,,NXPH1_2
3965,,,NXPH1_1
3966,,,ARL4A_2
3967,,,ARL4_1
3968,,,MEOX2_1
3969,,,BZW2_1
3970,,,TSPAN13_2
3971,,,HDAC9_2
3972,,,TWISTNB_1
3973,,,CDCA7L_1
3974,,,FAM126A_1
3975,,,FAM126A_2
3976,,,KLHL7_2
3977,,,NUPL2_1
3978,,,IGF2BP3_1
3979,,,TRA2A_1
3980,,,C7orf31_2
3981,,,C7orf31_1
3982,,,SKAP2_1
3983,,,HOXA1_1
3984,,,HOXA11_1
3985,,,EVX1_2
3986,,,JAZF1_2
3987,,,JAZF1_1
3988,,,CHN2_1
3989,,,CHN2_8
3990,,,CHN2_6
3991,,,CHN2_4
3992,,,SCRN1_1
3993,,,MTURN_2
3994,,,ZNRF2_1
3995,,,NOD1_1
3996,,,FAM188B_1
3997,,,LSM5_2
3998,,,NT5C3A_2
3999,,,RP9_1
4000,,,BMPER_2
4001,,,BMPER_3
4002,,,BMPER_1
4003,,,HERPUD2_3
4004,,,HERPUD2_2
4005,,,ANLN_1
4006,,,ANLN_3
4007,,,ANLN_2
4008,,,KIAA0895_2
4009,,,SFRP4_1
4010,,,RALA_1
4011,,,RALA_2
4012,,,SUGCT_2
4013,,,MPLKIP_1
4014,,,MPLKIP_2
4015,,,SUGCT_1
4016,,,PSMA2_1
4017,,,MRPL32_1
4018,,,MRPS24_1
4019,,,MRPS24_2
4020,,,URGCP_1
4021,,,DBNL_1
4022,,,POLD2_1
4023,,,CAMK2B_1
4024,,,CAMK2B_2
4025,,,NUDCD3_1
4026,,,NUDCD3_2
4027,,,OGDH_1
4028,,,PPIA_1
4029,,,CCM2_1
4030,,,RAMP3_1
4031,,,IGFBP1_1
4032,,,HUS1_1
4033,,,SEC61G_1
4034,,,LANCL2_1
4035,,,LANCL2_2
4036,,,VOPP1_1
4037,,,PSPH_1
4038,,,CCT6A_1
4039,,,SUMF2_1
4040,,,ZNF107_1
4041,,,ZNF138_1
4042,,,ZNF273_2
4043,,,ZNF92_2
4044,,,VKORC1L1_1
4045,,,GUSB_1
4046,,,ASL_1
4047,,,ASL_2
4048,,,KCTD7_2
4049,,,KCTD7_1
4050,,,RABGEF1_1
4051,,,SBDS_1
4052,,,AUTS2_2
4053,,,AUTS2_3
4054,,,AUTS2_1
4055,,,TYW1B_1
4056,,,TBL2_1
4057,,,VPS37D_1
4058,,,WBSCR22_1
4059,,,EIF4H_1
4060,,,RFC2_2
4061,,,CLIP2_1
4062,,,GTF2IRD1_3
4063,,,WBSCR16_1
4064,,,POR_1
4065,,,SRRM3_1
4066,,,HSPB1_2
4067,,,RSBN1L_1
4068,,,CACNA2D1_1
4069,,,SEMA3E_3
4070,,,SEMA3E_2
4071,,,SEMA3E_1
4072,,,SEMA3A_2
4073,,,GRM3_2
4074,,,GRM3_1
4075,,,TMEM243_1
4076,,,CROT_1
4077,,,ABCB4_2
4078,,,ABCB4_1
4079,,,ABCB1_1
4080,,,RUNDC3B_1
4081,,,DBF4_2
4082,,,ADAM22_1
4083,,,STEAP1_1
4084,,,CDK14_2
4085,,,MTERF1_1
4086,,,CYP51A1_1
4087,,,ANKIB1_1
4088,,,ANKIB1_2
4089,,,GATAD1_1
4090,,,CDK6_3
4091,,,CDK6_2
4092,,,CDK6_1
4093,,,CALCR_1
4094,,,GNG11_1
4095,,,COL1A2_1
4096,,,PON3_1
4097,,,PON2_1
4098,,,PDK4_1
4099,,,DYNC1I1_1
4100,,,SEM1_1
4101,,,ASNS_3
4102,,,ASNS_2
4103,,,TECPR1_1
4104,,,BRI3_1
4105,,,NPTX2_2
4106,,,TRRAP_1
4107,,,ARPC1B_1
4108,,,BUD31_1
4109,,,CPSF4_1
4110,,,CPSF4_2
4111,,,ZNF394_1
4112,,,ZKSCAN5_1
4113,,,ZKSCAN5_2
4114,,,ZSCAN25_1
4115,,,ZKSCAN1_2
4116,,,ZKSCAN1_1
4117,,,ZSCAN21_1
4118,,,COPS6_1
4119,,,MCM7_1
4120,,,MCM7_2
4121,,,TAF6_2
4122,,,C7orf43_1
4123,,,GAL3ST4_4
4124,,,GAL3ST4_2
4125,,,STAG3_2
4126,,,GATS_1
4127,,,PILRB_1
4128,,,MEPCE_1
4129,,,AGFG2_1
4130,,,LRCH4_1
4131,,,FBXO24_2
4132,,,GNB2_3
4133,,,GNB2_1
4134,,,GIGYF1_1
4135,,,POP7_1
4136,,,EPO_1
4137,,,EPHB4_2
4138,,,EPHB4_1
4139,,,ACHE_1
4140,,,ACHE_3
4141,,,ACHE_2
4142,,,TRIM56_1
4143,,,VGF_1
4144,,,VGF_2
4145,,,NAT16_2
4146,,,NAT16_1
4147,,,FIS1_1
4148,,,PRKRIP1_1
4149,,,PRKRIP1_2
4150,,,RASA4B_2
4151,,,FBXL13_1
4152,,,ARMC10_2
4153,,,ARMC10_1
4154,,,PMPCB_1
4155,,,DNAJC2_1
4156,,,PSMC2_1
4157,,,LHFPL3_1
4158,,,LHFPL3_3
4159,,,LHFPL3_2
4160,,,PUS7_1
4161,,,EFCAB10_1
4162,,,NAMPT_1
4163,,,NAMPT_2
4164,,,PRKAR2B_1
4165,,,DUS4L_1
4166,,,SLC26A4_1
4167,,,DLD_1
4168,,,LAMB1_1
4169,,,LAMB1_2
4170,,,NRCAM_3
4171,,,THAP5_3
4172,,,THAP5_1
4173,,,DOCK4_1
4174,,,ZNF277_1
4175,,,IFRD1_1
4176,,,C7orf60_1
4177,,,MDFIC_3
4178,,,CAV2_3
4179,,,CAV2_2
4180,,,CAV2_1
4181,,,CAV1_3
4182,,,CAV1_2
4183,,,CAV1_4
4184,,,CTTNBP2_1
4185,,,LSM8_1
4186,,,CPED1_4
4187,,,PTPRZ1_1
4188,,,AASS_1
4189,,,IQUB_3
4190,,,NDUFA5_1
4191,,,IQUB_1
4192,,,GPR37_2
4193,,,ZNF800_1
4194,,,FSCN3_1
4195,,,ARF5_2
4196,,,FSCN3_3
4197,,,SND1_1
4198,,,HILPDA_1
4199,,,CALU_1
4200,,,OPN1SW_1
4201,,,CCDC136_2
4202,,,NRF1_1
4203,,,KLHDC10_1
4204,,,MEST_2
4205,,,COPG2_1
4206,,,MKLN1_1
4207,,,PODXL_1
4208,,,EXOC4_1
4209,,,LRGUK_1
4210,,,SLC35B4_1
4211,,,CALD1_3
4212,,,WDR91_1
4213,,,CNOT4_1
4214,,,KIAA1549_1
4215,,,ZC3HAV1_2
4216,,,ZC3HAV1_1
4217,,,TTC26_1
4218,,,C7orf55_2
4219,,,C7orf55_3
4220,,,C7orf55_1
4221,,,LUC7L2_1
4222,,,LUC7L2_7
4223,,,KLRG2_1
4224,,,HIPK2_1
4225,,,TBXAS1_2
4226,,,HIPK2_2
4227,,,MKRN1_1
4228,,,MKRN1_2
4229,,,ADCK2_1
4230,,,MRPS33_2
4231,,,MRPS33_1
4232,,,AGK_1
4233,,,MGAM2_1
4234,,,FAM131B_3
4235,,,TCAF1_1
4236,,,TPK1_2
4237,,,CUL1_1
4238,,,ZNF786_1
4239,,,ZNF786_3
4240,,,ZNF786_2
4241,,,ZNF425_2
4242,,,ZNF777_1
4243,,,ZNF777_2
4244,,,ZNF746_1
4245,,,ZNF467_3
4246,,,ZNF467_1
4247,,,REPIN1_2
4248,,,REPIN1_1
4249,,,ZNF775_1
4250,,,TMEM176B_1
4251,,,CDK5_1
4252,,,SLC4A2_3
4253,,,SLC4A2_1
4254,,,TMUB1_1
4255,,,GBX1_1
4256,,,CHPF2_1
4257,,,SMARCD3_2
4258,,,NUB1_1
4259,,,RHEB_2
4260,,,PRKAG2_2
4261,,,ACTR3B_1
4262,,,HTR5A_1
4263,,,INSIG1_1
4264,,,RNF32_1
4265,,,MNX1_1
4266,,,NCAPG2_1
4267,,,FBXO25_3
4268,,,FBXO25_1
4269,,,AGPAT5_1
4270,,,XKR5_1
4271,,,DEFB1_1
4272,,,PPP1R3B_1
4273,,,SOX7_2
4274,,,SOX7_1
4275,,,XKR6_1
4276,,,MTMR9_1
4277,,,FDFT1_2
4278,,,MTMR9_2
4279,,,FAM167A_1
4280,,,CTSB_1
4281,,,ZDHHC2_2
4282,,,CNOT7_1
4283,,,MTUS1_2
4284,,,PCM1_2
4285,,,PCM1_1
4286,,,ATP6V1B2_1
4287,,,NPM2_1
4288,,,REEP4_1
4289,,,LGI3_1
4290,,,POLR3D_1
4291,,,POLR3D_2
4292,,,PPP3CC_1
4293,,,SORBS3_3
4294,,,SORBS3_2
4295,,,PDLIM2_6
4296,,,PDLIM2_1
4297,,,KIAA1967_2
4298,,,KIAA1967_1
4299,,,BIN3_1
4300,,,EGR3_1
4301,,,LOXL2_1
4302,,,ENTPD4_2
4303,,,ENTPD4_1
4304,,,NKX3-1_1
4305,,,DOCK5_2
4306,,,DOCK5_1
4307,,,EBF2_2
4308,,,EBF2_1
4309,,,BNIP3L_1
4310,,,PNMA2_1
4311,,,DPYSL2_1
4312,,,CLU_1
4313,,,CCDC25_1
4314,,,PBK_1
4315,,,ZNF395_1
4316,,,FZD3_1
4317,,,LEPROTL1_2
4318,,,DCTN6_2
4319,,,DCTN6_1
4320,,,WRN_1
4321,,,DUSP26_2
4322,,,DUSP26_1
4323,,,PROSC_1
4324,,,ADGRA2_1
4325,,,ADGRA2_2
4326,,,EIF4EBP1_2
4327,,,EIF4EBP1_1
4328,,,BAG4_1
4329,,,NSD3_2
4330,,,NSD3_1
4331,,,FGFR1_4
4332,,,TM2D2_1
4333,,,ZMAT4_1
4334,,,AGPAT6_1
4335,,,IKBKB_1
4336,,,DKK4_1
4337,,,SMIM19_2
4338,,,SMIM19_1
4339,,,THAP1_2
4340,,,RNF170_3
4341,,,FNTA_1
4342,,,FNTA_6
4343,,,FNTA_3
4344,,,MCM4_1
4345,,,UBE2V2_1
4346,,,SNAI2_1
4347,,,SNAI2_2
4348,,,PXDNL_1
4349,,,PCMTD1_1
4350,,,RB1CC1_2
4351,,,ATP6V1H_2
4352,,,ATP6V1H_1
4353,,,TCEA1_1
4354,,,TCEA1_2
4355,,,TGS1_1
4356,,,TGS1_3
4357,,,RPS20_1
4358,,,UBXN2B_1
4359,,,SDCBP_1
4360,,,TTPA_1
4361,,,MTFR1_2
4362,,,PDE7A_1
4363,,,PDE7A_2
4364,,,MYBL1_1
4365,,,SGK3_2
4366,,,SGK3_1
4367,,,ARFGEF1_2
4368,,,SULF1_3
4369,,,SULF1_2
4370,,,SULF1_4
4371,,,SULF1_1
4372,,,NCOA2_1
4373,,,NCOA2_2
4374,,,TRAM1_1
4375,,,EYA1_3
4376,,,KCNB2_2
4377,,,KCNB2_1
4378,,,TERF1_1
4379,,,RPL7_1
4380,,,RDH10_2
4381,,,RDH10_1
4382,,,STAU2_1
4383,,,STAU2_2
4384,,,STAU2_3
4385,,,UBE2W_1
4386,,,ZC2HC1A_1
4387,,,MRPS28_2
4388,,,TPD52_1
4389,,,ZNF704_2
4390,,,E2F5_1
4391,,,E2F5_3
4392,,,E2F5_2
4393,,,CA13_1
4394,,,WWP1_1
4395,,,RMDN1_2
4396,,,CPNE3_1
4397,,,CNGB3_1
4398,,,OSGIN2_1
4399,,,TMEM64_1
4400,,,TMEM55A_2
4401,,,OTUD6B_1
4402,,,RUNX1T1_1
4403,,,RBM12B_1
4404,,,PDP1_2
4405,,,ESRP1_2
4406,,,DPY19L4_1
4407,,,PTDSS1_1
4408,,,CPQ_1
4409,,,MTDH_1
4410,,,MTDH_2
4411,,,LAPTM4B_1
4412,,,RPL30_2
4413,,,RPL30_1
4414,,,ERICH5_2
4415,,,RIDA_1
4416,,,POP1_1
4417,,,NIPAL2_3
4418,,,NIPAL2_1
4419,,,KCNS2_2
4420,,,KCNS2_1
4421,,,STK3_1
4422,,,COX6C_1
4423,,,POLR2K_1
4424,,,SPAG1_1
4425,,,ANKRD46_1
4426,,,PABPC1_1
4427,,,YWHAZ_1
4428,,,RRM2B_1
4429,,,RRM2B_2
4430,,,UBR5_1
4431,,,ODF1_1
4432,,,AZIN1_1
4433,,,ATP6V1C1_1
4434,,,FZD6_1
4435,,,CTHRC1_1
4436,,,DCAF13_2
4437,,,LRP12_1
4438,,,LRP12_2
4439,,,ZFPM2_1
4440,,,OXR1_1
4441,,,PKHD1L1_1
4442,,,KCNV1_3
4443,,,KCNV1_2
4444,,,CSMD3_1
4445,,,TRPS1_2
4446,,,TRPS1_1
4447,,,UTP23_1
4448,,,RAD21_1
4449,,,TNFRSF11B_1
4450,,,TNFRSF11B_2
4451,,,DSCC1_2
4452,,,DSCC1_1
4453,,,MRPL13_1
4454,,,MTBP_1
4455,,,HAS2_2
4456,,,HAS2_1
4457,,,ZHX2_1
4458,,,DERL1_1
4459,,,C8orf76_1
4460,,,ATAD2_2
4461,,,WDYHV1_1
4462,,,FAM91A1_1
4463,,,TMEM65_2
4464,,,RNF139_1
4465,,,RNF139_2
4466,,,SQLE_1
4467,,,TRIB1_1
4468,,,FAM49B_2
4469,,,EFR3A_1
4470,,,KCNQ3_1
4471,,,LRRC6_1
4472,,,PHF20L1_1
4473,,,PHF20L1_2
4474,,,ST3GAL1_1
4475,,,ZFAT_1
4476,,,ZFAT_2
4477,,,KHDRBS3_1
4478,,,COL22A1_1
4479,,,CHRAC1_3
4480,,,CHRAC1_2
4481,,,PTK2_1
4482,,,TSNARE1_1
4483,,,TSNARE1_2
4484,,,GLI4_1
4485,,,GLI4_2
4486,,,ZNF696_1
4487,,,TOP1MT_1
4488,,,RHPN1_1
4489,,,RHPN1_2
4490,,,EEF1D_1
4491,,,ZC3H3_1
4492,,,ZNF623_1
4493,,,ZNF623_2
4494,,,ZNF707_1
4495,,,SCRIB_1
4496,,,SCRIB_2
4497,,,NRBP2_1
4498,,,PLEC_4
4499,,,GPAA1_1
4500,,,CYC1_1
4501,,,DGAT1_1
4502,,,FBXL6_1
4503,,,CPSF1_1
4504,,,SLC39A4_2
4505,,,CYHR1_2
4506,,,CYHR1_1
4507,,,KIFC2_2
4508,,,KIFC2_1
4509,,,GPT_2
4510,,,RECQL4_1
4511,,,LRRC14_1
4512,,,LRRC24_2
4513,,,ZNF517_1
4514,,,COMMD5_1
4515,,,ZNF16_1
4516,,,C8orf33_1
4517,,,KANK1_1
4518,,,DMRT1_2
4519,,,VLDLR_2
4520,,,GLIS3_3
4521,,,GLIS3_1
4522,,,SLC1A1_1
4523,,,RCL1_1
4524,,,RIC1_1
4525,,,UHRF2_1
4526,,,GLDC_1
4527,,,KDM4C_1
4528,,,PTPRD_3
4529,,,ZDHHC21_1
4530,,,PSIP1_2
4531,,,BNC2_1
4532,,,SH3GL2_1
4533,,,PLIN2_1
4534,,,ELAVL2_1
4535,,,NDUFB6_1
4536,,,APTX_1
4537,,,NOL6_1
4538,,,CNTFR_1
4539,,,CNTFR_2
4540,,,RPP25L_1
4541,,,CCL27_1
4542,,,PHF24_1
4543,,,PHF24_3
4544,,,PIGO_2
4545,,,PIGO_3
4546,,,PIGO_1
4547,,,TESK1_3
4548,,,TPM2_2
4549,,,GBA2_1
4550,,,RGP1_1
4551,,,HINT2_1
4552,,,HINT2_2
4553,,,MELK_1
4554,,,PAX5_2
4555,,,PAX5_1
4556,,,POLR1E_1
4557,,,SLC25A51_2
4558,,,PIP5K1B_2
4559,,,FAM189A2_3
4560,,,FAM189A2_2
4561,,,C9orf135_1
4562,,,RORB_1
4563,,,RFK_1
4564,,,GNA14_2
4565,,,FRMD3_1
4566,,,IDNK_1
4567,,,HNRNPK_2
4568,,,RMI1_4
4569,,,RMI1_3
4570,,,RMI1_1
4571,,,NTRK2_3
4572,,,ZCCHC6_1
4573,,,ZCCHC6_2
4574,,,CTSL_1
4575,,,SPIN1_4
4576,,,SPIN1_1
4577,,,SHC3_3
4578,,,DIRAS2_1
4579,,,SYK_1
4580,,,ROR2_3
4581,,,ROR2_1
4582,,,NOL8_1
4583,,,CENPP_2
4584,,,NOL8_2
4585,,,CENPP_1
4586,,,SUSD3_1
4587,,,FAM120A_1
4588,,,FAM120A_3
4589,,,PTPDC1_1
4590,,,PTCH1_1
4591,,,ZNF367_1
4592,,,HABP4_1
4593,,,CTSV_1
4594,,,TMOD1_1
4595,,,TGFBR1_1
4596,,,SEC61B_1
4597,,,STX17_1
4598,,,TMEFF1_1
4599,,,PLPPR1_4
4600,,,PLPPR1_1
4601,,,ZNF189_1
4602,,,GRIN3A_2
4603,,,GRIN3A_1
4604,,,NIPSNAP3B_1
4605,,,SLC44A1_1
4606,,,FKTN_1
4607,,,TMEM38B_2
4608,,,ZNF462_5
4609,,,IKBKAP_1
4610,,,FAM206A_3
4611,,,IKBKAP_3
4612,,,FAM206A_2
4613,,,CTNNAL1_1
4614,,,EPB41L4B_1
4615,,,SVEP1_2
4616,,,PTGR1_2
4617,,,PTGR1_1
4618,,,PTGR1_3
4619,,,UGCG_1
4620,,,UGCG_2
4621,,,ALAD_1
4622,,,C9orf43_2
4623,,,POLE3_1
4624,,,C9orf43_1
4625,,,KIF12_3
4626,,,KIF12_2
4627,,,COL27A1_1
4628,,,AKNA_3
4629,,,AKNA_1
4630,,,DFNB31_1
4631,,,ATP6V1G1_1
4632,,,PAPPA_1
4633,,,ASTN2_2
4634,,,FBXW2_1
4635,,,LHX6_2
4636,,,LHX6_1
4637,,,MRRF_1
4638,,,LHX2_2
4639,,,LHX2_1
4640,,,NR6A1_1
4641,,,OLFML2A_1
4642,,,PBX3_1
4643,,,FPGS_1
4644,,,DPM2_1
4645,,,PTGES2_1
4646,,,CIZ1_2
4647,,,DNM1_1
4648,,,CERCAM_2
4649,,,CERCAM_1
4650,,,ODF2_4
4651,,,PKN3_2
4652,,,ZDHHC12_1
4653,,,ZER1_1
4654,,,TBC1D13_1
4655,,,CCBL1_2
4656,,,LRRC8A_1
4657,,,NUP188_1
4658,,,NUP188_3
4659,,,FAM73B_1
4660,,,FAM73B_2
4661,,,TOR1A_1
4662,,,FNBP1_1
4663,,,NCS1_1
4664,,,ABL1_1
4665,,,FIBCD1_1
